"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V1","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
3.42595975,3.13616036,2.836481606,3.24327703,3.2824689,2.91063921,3.2839071,4.6378751,3.9344223,3.04908834,3.59746115,3.6428462,3.046237,3.0118285,7.8195307,10.8744453,7.9236767,3.40389363,3.9117413,2.99777564,2.91998753,1.6286791,3.9486321,3.3223367,3.17661185,3.3427228,3.27914457,2.8540104,3.3583231,2.3518873,4.1827004,3.2501216,3.5030752,3.8766337,3.3498722,3.00100362,3.4593589,6.818352,2.35439293,3.27095256,1.3594782,3.09359605,3.21571485,3.7645668,3.9303211,3.32419435,1.000218,1.9288662,3.5274305,2.71314579,10.5837163,2.48182703,1.0167186,2.53758742,3.72491984,3.3415294,2.53964908,7.2380087,3.7864581,3.5790211,3.3037606,3.24513156,2.777514753,9.4776563,6.1424379,4.1940825,3.21086447,2.781190642,3.5159879,2.734568297,3.36422424,3.4272897,3.25636066,3.34801374,2.97965093,3.13029976,5.1929381,3.21853535,3.46043543,3.11709635,2.94234495,3.41265766,3.5134579,3.4952046,3.1631676,2.4597804,3.3482766,3.6800028,3.5612275,3.45451854,3.50832514,3.6752575,1.0003893,3.4767696,3.0187851,2.6348736,2.5388558,3.1733496,3.03551982,5.026478,4.4017961,2.1747406,3.47926746,2.95024982,7.2115953,4.2765882,3.60145096,5.486367,3.6833233,2.85833106,3.03655754,3.4583407,3.18855838,3.4480216,3.23168845,4.271213,53.0698513,3.11382808,4.0945858,3.06355382,2.872491,3.0190034,1.84275953,3.4415561,1.0107947,3.8034313,1.4012631,1.0716323,3.3868666,1.0761915,3.1737817,2.50071738,3.18518392,3.6970725,6.3532708,1.0000098,3.0865092,2.96934752,3.66515766,1.0004805,5.0750232,4.0227554,3.12775995,3.29967956,3.02088247,3.20360245,3.8521427,3.71539376,3.1959047,3.20750697,3.08226193,3.6756875,1.0051232,1.5525749,3.0653567,3.385085,3.2347455,2.95853947,3.55088006,3.31927024,1.5481328,2.92756565,3.8998177,3.2338453,2.82261469,3.442685,29.0639793,4.569372,4.1812792,2.37515326,3.1550381,3.13929628,3.01629425,3.7600159,1.0070286,2.47508217,3.55188434,2.649919895,2.92402602,3.1872729,2.1284596,3.15236862,23.5696033,3.8733961,2.9493673,3.05075906,3.5494192,3.2643842,21.9353953,2.831405376,2.91364231,3.40563325,3.12581362,3.831225,3.13823692,3.414204,2.6311574,6.6868789,4.6375996,2.89031265,1.0738808,3.1019879,3.14231704,5.613719,3.12066518,3.25460888,11.6080273,3.36528645,7.4268839,6.2021317,4.9488043,2.67077056
3.4747485,3.13616036,2.83636926,3.5236587,3.3072254,2.90904571,3.3523618,3.09951265,3.61380844,3.04993938,3.59667407,3.1803055,3.046237,2.89564217,8.0227393,11.4419953,3.9881722,4.3939661,4.1524442,2.99777564,2.9207628,1.7199991,3.8585483,3.4235588,3.18974285,3.34979455,3.12916146,2.767217867,3.35990827,2.36880828,3.60900645,3.2766958,3.38413356,3.8343168,3.37196,3.07724054,3.43070833,6.3775961,2.07536815,3.59382216,1.0862087,3.01585595,2.62932703,3.8154305,2.6888735,3.3200597,1.0445748,1.98769925,3.5527113,3.18552364,10.1756079,1.977426,1.0553604,3.3080476,3.74990247,3.3447922,2.52322541,6.8173058,3.8954307,3.3863484,3.1120866,3.23646866,2.778909334,4.8123622,4.3129794,4.2948012,3.2300089,2.666844984,3.4870893,2.820004926,3.369903,3.55090974,3.24748848,3.1282204,3.06023945,3.34449784,8.6981199,3.21712993,3.5474782,3.19494684,3.0415105,4.0525828,3.51229016,3.5182245,3.1630066,2.4605024,3.5151988,3.6972241,3.5242727,3.4937668,3.3018501,2.98796878,1,3.2505908,3.01894007,2.636450914,2.51487002,2.98180249,3.05030606,4.7398647,4.4876295,2.1753312,3.6659036,2.95121728,5.2598003,2.806177774,3.8274954,6.1332653,3.6844639,2.83138001,2.95815335,3.4548228,3.1278665,3.45165674,3.30528854,3.6727996,45.4226493,3.11276732,4.1941234,3.07367561,2.8935613,3.01998983,2.46091865,3.33385984,1.2322744,3.27203165,1.308052,1.0850078,3.4318288,1.0636725,3.22816185,2.50106014,3.19091065,3.8461259,6.8432873,1.8322947,2.868030635,2.97016376,3.5694902,6.8930356,4.6056431,4.0342045,3.09679092,3.3042075,3.02180515,3.4085984,3.8824515,3.6810276,3.19535194,3.20178272,3.08397008,3.41777687,1.0414551,1.4253888,3.06483842,3.3437511,3.2124207,2.858727885,3.5513185,3.41767226,2.862447594,2.847753,3.8090989,3.01752735,2.83739978,3.1551724,23.6083293,4.7060005,3.7687042,2.41591735,3.1603473,3.13929628,3.01629425,3.9045938,1.0099703,2.47819592,3.613756,2.65304916,2.59300576,3.19853513,2.12925224,3.15129466,17.4887943,3.15646143,2.9214861,2.92104846,2.59262663,3.19560994,17.3741223,3.31293784,2.6541525,3.37480925,2.98203452,4.711599,3.01551722,3.67245863,2.773012751,6.6885061,5.4637873,2.88953382,1.0403788,3.10653524,3.35618363,5.3845875,2.96581155,3.2545881,7.1584647,3.5232787,5.2525995,6.195538,4.968364,2.73598926
3.4758733,3.13616036,2.83609128,3.47514914,3.3265008,2.90835187,3.34939097,1.3306355,3.47960685,3.04984583,3.59841077,2.07732247,3.046237,2.89157372,7.2909243,11.6130933,5.2213838,4.2247046,4.1191168,2.99777564,2.92072834,2.957953,3.8609434,3.41054944,3.17744802,3.3408613,3.1024229,2.742682779,3.3576669,2.35994224,3.24056075,3.25418488,3.3434747,3.8050433,3.3426701,3.06645502,3.4240505,5.7467553,2.0548903,3.59965496,1.0705693,2.37196775,2.57071936,3.8081969,1.91572825,3.316034,1.0134662,1.99089853,3.51379035,3.22961507,9.1968823,1.97523366,1.0335669,3.8063102,3.74736206,3.3355061,2.51714901,6.8632103,3.6938653,3.37552766,3.06011896,3.23677905,2.778711804,7.0326333,4.0929687,4.2439223,3.195007,2.66294247,3.4896753,2.809853536,3.36732547,3.54394017,3.24158503,2.97304386,3.0734677,3.32190315,8.9837267,3.21706374,3.55135135,3.17121653,3.00185787,4.2023499,3.5145766,3.47199015,3.1626416,2.46044247,3.51485525,3.7047231,3.52106033,3.4910855,3.305836,2.89283682,1,3.1020911,3.01918997,2.63623903,2.82270459,2.83207363,2.97597174,3.18677826,4.2913875,2.174996,3.6764385,2.95096552,4.8475343,2.54145336,3.8677934,5.3634341,3.6408205,2.833147,2.95950067,3.443955,3.14729134,3.4514564,3.2964905,3.54716836,45.2695853,3.1123132,4.3538828,3.06984864,2.2411873,3.019722,2.36490966,3.3465756,1.2597892,3.3642986,1.4997272,1.336971,3.42625896,1.0718242,3.21849481,2.5007744,3.18518875,3.788429,6.6490335,1.91516946,3.03247286,2.97004173,3.52611695,2.526561,4.6441345,4.0325506,3.094008,3.30645524,3.02173082,3.39772056,3.8403621,3.69246565,3.19541205,3.20252298,3.0829947,3.4344368,1.0483376,1.4310024,3.06504135,3.340174,3.22101937,2.82744292,3.55102484,3.41116945,3.13572053,2.84092682,3.7342854,2.98003168,2.85228601,3.08200754,18.4496983,4.4723503,3.53364436,2.40666966,3.16528226,3.13929628,3.01629425,3.8881836,1.0528022,2.47529973,3.6133449,2.65254155,2.43425522,3.1981741,2.12918965,3.15143002,19.3905383,3.02719126,2.91820256,2.94045026,2.1474674,3.18694116,14.4388983,3.27101485,2.55258678,3.3213164,2.879126375,5.2268138,2.98050424,3.6972857,2.772436007,6.3907153,4.4174964,2.88941128,1.0412682,3.10617666,3.33865945,5.1883323,2.9303279,3.25433396,7.4612911,3.54911785,5.1595216,5.6729555,4.7363957,2.63224984
3.4365941,3.13616036,2.83617981,3.4436468,3.32021187,2.90935746,3.3192705,4.9297929,3.59599857,3.04952214,3.59877483,3.16634266,3.046237,2.9417417,7.1036813,9.5494616,4.9928393,3.8248399,3.9985766,2.99777564,2.92031185,2.38271267,3.9048968,3.4012263,3.19921775,3.35689537,3.19746364,2.78220327,3.3593293,2.36263506,3.3557135,3.28005884,3.4048898,3.808428,3.39614396,3.06353427,3.4644887,5.7662213,2.21072916,3.4527932,1.1319129,3.0999423,2.7720200095,3.787816,2.92289008,3.31679366,1.0021993,1.9572792,3.5113034,2.95810695,9.1486863,2.12348924,1.1053581,2.85480493,3.73673384,3.33754836,2.53185987,6.4285257,3.8065859,3.4249906,3.8920554,3.24093826,2.778166267,3.36851833,5.1222458,4.2804705,3.20388658,2.71751662,3.48731427,2.79884765,3.367587,3.47793583,3.2544873,3.1260733,3.01234315,3.23430596,1.3186517,3.2175581,3.5133067,3.15150745,2.96958692,4.0348954,3.5105667,3.6734333,3.16281973,2.4601065,3.4627762,3.6777579,3.5404206,3.4728946,3.453347,3.13948808,1.0006143,3.982456,3.01884852,2.63559865,2.63159689,2.95141841,3.04044743,4.5224256,4.4058479,2.17468665,3.7516682,2.95078191,6.1665583,3.64366357,3.7161806,5.2861066,3.6744228,2.84019807,2.98504692,3.4484548,3.24167262,3.44853626,3.2714599,3.781139,32.3240213,3.11329932,4.3780376,3.0673271,2.56497588,3.01945637,2.07617186,3.6150481,1.1056241,3.4780194,1.2733362,1.1454996,3.4091335,1.3850242,3.20521603,2.50122164,3.1995948,3.7798557,7.3160483,1.0013035,2.80083179,2.96963152,3.57456337,5.6081471,4.5858668,4.0282823,3.10501076,3.30543,3.02171097,3.24750788,3.827356,3.71198396,3.19561727,3.2047777,3.08663432,3.4789875,1.0138686,1.4993759,3.06417872,3.3456072,3.26651565,2.91914724,3.5530488,3.37954215,2.256029,2.85260473,3.8545048,3.12412782,3.0867087,3.12238376,25.4920243,4.6535559,4.1777054,2.39389647,3.14221815,3.13929628,3.01629425,3.8457187,1.0001378,2.4731272,3.58588855,2.65061152,2.60882583,3.19412155,2.12885444,3.1518646,18.5139253,3.17717682,2.92929356,2.9874738,2.84280392,3.23112856,19.8285793,3.14051567,2.8261357,3.3277497,2.91808738,4.8394165,3.11223085,3.56579034,2.6383952,6.9119353,4.7435679,2.88998407,1.0494177,3.10426996,3.23657624,5.3497223,3.03933422,3.25738682,9.8272946,3.5006672,6.041295,6.0550503,4.928822,2.86471515
3.41341476,3.13616036,2.83673515,3.33139877,3.30774353,2.91062407,3.30480496,5.3245926,3.6710999,3.04923786,3.5968836,4.0172404,3.046237,2.96126397,6.0329881,7.4384253,5.6238406,3.52301125,3.9445718,2.99777564,2.92004885,2.60174763,3.9377359,3.37847976,3.18746192,3.34831415,3.2435779,2.804582686,3.3594728,2.35998447,3.9870643,3.3489499,3.3958036,3.8286512,3.4019212,3.01258625,3.468,6.3947167,2.26734744,3.3288722,1.242274,3.2081261,2.83232378,3.7694349,3.21424173,3.3172465,1.0002097,1.92983244,3.51811485,2.86214834,9.6479593,2.28585456,1.0267992,2.72315678,3.73021595,3.34041296,2.5506188,6.5981514,3.7352754,3.56358205,4.1419114,3.24850704,2.777632524,3.7693151,6.4848743,4.2130691,3.16538428,2.782392479,3.4941381,2.756344891,3.36475764,3.39729367,3.25878106,3.07331602,2.99406744,3.2029513,1.0000819,3.21774177,3.46489016,3.13003994,2.96543559,3.9129695,3.52902196,3.8561395,3.1628161,2.45983572,3.4329992,3.6891829,3.54407374,3.4574515,3.5320146,3.493975,1.0097049,3.4542906,3.0189953,2.63503896,2.773702107,2.92779262,3.02422045,5.4123885,4.4931532,2.1745286,3.6457507,2.95071514,6.3814688,3.6855143,3.496319,5.4928673,3.68935166,2.844734316,3.00068891,3.45819543,3.2589625,3.44803206,3.25816814,3.9598026,52.4727793,3.11356656,4.2650833,3.06487624,2.71399774,3.01913275,1.9060267,3.8393938,1.0087454,3.6636878,1.0263338,1.2364858,3.39194534,1.1752368,3.17540855,2.50085173,3.19377486,3.7118054,6.4328124,4.632527,2.84483328,2.9693019,3.5933694,7.3355093,5.0510356,4.0235379,3.1229802,3.30145804,3.0211006,3.19396732,3.882732,3.7154071,3.19555886,3.20595242,3.0837233,3.478923,1.0054829,1.5356141,3.06350066,3.3827733,3.28233944,2.96031424,3.55762754,3.3527683,1.79353694,2.878484865,3.853515,3.19314654,2.85541928,3.10246266,21.1468433,4.6153903,3.6244724,2.36834343,3.1333223,3.13929628,3.01629425,3.7818876,1.0363151,2.47200896,3.5516155,2.64986729,2.89307195,3.19194562,2.1284809,3.15225143,23.7548323,3.68571256,2.92471145,3.0394967,2.52512464,3.2524,15.1111813,3.10625188,2.88363325,3.34836124,3.0564363,4.4798312,3.10284666,3.50877546,2.63733262,6.5678601,4.9694221,2.89061436,1.038064,3.10309405,3.16590042,5.3943953,3.09397147,3.258271,10.1122683,3.5263407,7.13294,5.2748313,4.4707613,3.07524974
3.4741045,3.13616036,2.836463456,3.468239,3.3266734,2.91055351,3.33297316,2.94101782,3.54670773,3.04944254,3.5971255,2.14354233,3.046237,2.93172566,6.6868021,9.2364413,6.2287369,3.9087522,4.0585434,2.99777564,2.9205965,1.5959984,3.8907171,3.3770267,3.17172993,3.33866356,3.15514953,2.7593036733,3.3570423,2.34967284,3.21056954,3.2183073,3.35231654,3.7956279,3.34598766,3.05300055,3.4269364,5.8821351,2.1446878,3.5159268,1.0904475,2.6493557,2.70185845,3.7827378,3.11070154,3.3188981,1.0026525,1.98232464,3.49829165,3.1284884,9.3327606,2.05736033,1.0303434,3.6012646,3.7337182,3.3336695,2.4914699,6.7704703,3.7460659,3.41843615,3.14131008,3.23753853,2.778105081,4.8970141,5.2669283,4.2264688,3.18270962,2.6907613,3.48614035,2.795469013,3.36472104,3.48761557,3.2398558,3.1986235,3.03265352,3.28500996,9.1816389,3.21768807,3.56572936,3.16483585,2.96233327,4.03484,3.53220235,3.4688312,3.1630184,2.46014444,3.4709058,3.70860676,3.5290572,3.48371564,3.3438615,3.07969014,1.0000017,2.93855671,3.0190637,2.635421236,2.7593211462,3.09374432,2.99078798,3.3609894,4.3319511,2.174815,3.7007787,2.95064069,5.8120072,2.95751051,3.7589942,5.8218422,3.62733285,2.836195705,2.96551974,3.43980376,3.14661295,3.4509076,3.29197214,3.53198985,49.4393193,3.11223562,4.3647437,3.06625427,2.0380147,3.01936678,2.12092857,3.37364123,1.209422,3.42647485,1.5376407,1.0752619,3.4092461,1.1046772,3.19915034,2.50067694,3.18295283,3.73671715,6.4580681,1.725881,2.97246645,2.9697315,3.55436156,1.1868901,4.5529781,4.0294373,3.0986137,3.3059097,3.02130548,3.36348293,3.8607593,3.7068323,3.19553204,3.20336802,3.08215506,3.4298478,1.0699099,1.4816595,3.06212236,3.34058766,3.22118078,2.86258919,3.5490517,3.3908534,2.0514028,2.84064376,3.7441708,3.02597804,2.85459117,3.14278026,22.9923063,4.4724633,3.6501668,2.38512842,3.16073782,3.13929628,3.01629425,3.8625852,2.26184006,2.47567205,3.6116482,2.651613106,2.5562882,3.1968781,2.1290445,3.15181036,16.5460088,2.87125392,2.91634434,2.9640705,2.32584907,3.21453972,11.5406233,3.102329,2.58415681,3.31503884,2.95798571,4.5109812,2.99279926,3.57235746,2.70464484,6.45611,4.1780506,2.88999407,1.0318429,3.1046623,3.30715106,5.2517536,2.95992374,3.25451825,6.7688973,3.5122362,4.6433284,5.6220472,4.6343965,2.637767715
3.4277196,3.13616036,2.83651516,3.43113385,3.3233477,2.90849855,3.3169719,1.227808,3.7190292,3.0494203,3.59701006,2.89486009,3.046237,2.91614645,6.9207146,10.2257926,4.5956929,3.698912,3.9896736,2.99777564,2.9201907,2.80589559,3.9116344,3.36261205,3.1772123,3.34171615,3.15317924,2.7802444,3.3587333,2.3558924,3.44312416,3.26278244,3.3878195,3.8149761,3.3536133,3.0350503,3.4537144,5.899867,2.15466307,3.45848606,1.1239512,3.11883257,2.765351863,3.7834623,2.688879264,3.31796674,1.0029303,1.960131,3.5049306,2.96986824,9.0621793,2.1120745,1.026353,3.06683142,3.7354942,3.3341467,2.4933794,7.3336127,3.857412,3.4261255,3.11376475,3.23721622,2.778045331,7.6086783,4.7438108,4.1781895,3.18170263,2.70181119,3.48981206,2.7565206253,3.3660787,3.4501318,3.2558361,3.00805382,3.01736672,3.2409432,2.1214297,3.21756585,3.4840722,3.13757442,2.9610807,4.1242044,3.52668427,3.44513003,3.1627137,2.46007265,3.4635601,3.7005641,3.5389973,3.4650729,3.5126117,3.2022885,1,3.7624745,3.01889156,2.63544953,2.72742816,2.89831646,3.04844914,4.9599647,4.2532316,2.1747449,3.70242016,2.95048289,6.1125362,3.5185105,3.778494,6.3645806,3.6432576,2.841374454,2.99033649,3.44668756,3.15119053,3.4497419,3.27088956,3.64353846,39.5723593,3.1131997,4.3431737,3.06522514,2.648106386,3.01916365,2.08142356,3.3678031,1.1432539,3.5074575,1.4123727,1.3177494,3.4042784,1.0800234,3.19536434,2.50081338,3.1856212,3.70599024,6.1639762,2.95755194,2.9884887,2.96949897,3.5634794,3.8410396,4.5639769,4.027787,3.10554732,3.3062528,3.02119182,3.2961724,3.8948115,3.69838343,3.19558577,3.20515646,3.08424736,3.42919133,1.0156483,1.539322,3.0648518,3.34502165,3.21479396,2.88479879,3.5504007,3.37971113,2.81937122,2.85489092,3.8178297,3.1269522,2.798563012,3.09426836,22.2028993,4.6860353,3.9919131,2.38395433,3.1646384,3.13929628,3.01629425,3.8163941,1.0426681,2.4731729,3.60296885,2.65050935,2.681422134,3.19413738,2.1289259,3.151989,19.1032053,3.4208978,2.92729619,3.00199207,2.4690827,3.21386526,17.1300563,3.2503565,2.806845577,3.3482104,2.9255571,5.288291,3.04726667,3.5778915,2.64999336,6.480047,4.7688188,2.89000532,1.0420517,3.10386832,3.2271067,5.1957135,3.01868818,3.25439103,7.4460283,3.54346715,4.847234,5.4932825,4.8244231,2.64619458
3.4609319,3.13616036,2.836416726,3.4735212,3.3130096,2.91006955,3.3374324,3.19282378,3.5444128,3.04983927,3.59826915,2.88999535,3.046237,2.89480534,6.4696829,10.5587408,4.1160638,4.2388445,4.0653165,2.99777564,2.9205501,1.8215098,3.8650614,3.42339895,3.20180978,3.3544743,3.19356857,2.765204858,3.3579242,2.35661272,3.3292105,3.2853916,3.38901303,3.8167696,3.4049851,3.04819403,3.461463,5.8856296,2.07182954,3.54252504,1.1062407,2.7586538278,2.736625762,3.8072593,2.87523052,3.3169505,1.00556,1.9787788,3.5269956,3.11855907,9.4066179,2.02715973,1.0241365,3.33570485,3.74585615,3.34243,2.52137135,5.9907815,3.8299032,3.4474901,3.8706935,3.23826845,2.778631943,4.9454723,5.0936899,4.2938149,3.21275033,2.68946221,3.4894905,2.811740962,3.36872326,3.542647,3.2488307,3.16445963,3.03543173,3.2905707,1.0345875,3.217237,3.5470559,3.16734622,3.00522811,4.0357703,3.51532565,3.7650608,3.16296328,2.4604039,3.4842299,3.6524699,3.5326021,3.4901295,3.3188784,3.04453142,1.0256446,3.5144772,3.01906056,2.63612093,2.65196751,3.01393778,3.02745263,4.3036762,4.4718,2.17502646,3.67579446,2.9509537,5.6037957,3.10066865,3.7630197,5.6674712,3.668335,2.835443576,2.97316032,3.44834505,3.2007627,3.45018,3.2868477,3.8439785,34.3299093,3.11285852,4.3292296,3.07160724,2.8895492,3.0198735,2.27477084,3.7089842,1.1660805,3.3592281,1.0736909,1.0838493,3.4266317,1.0693663,3.22197737,2.5011855,3.2062292,3.80938,6.5674605,1.2166683,2.49509765,2.96993515,3.5785018,6.4100373,4.5408377,4.033417,3.10050727,3.3055675,3.02180056,3.3479401,3.7768729,3.7011492,3.1958337,3.2053301,3.0837984,3.5083101,1.0255749,1.4547157,3.06432305,3.3519421,3.2642531,2.86456951,3.5532529,3.41141884,2.880510186,2.859582705,3.7971166,3.03118334,3.08549477,3.1123557,24.4493493,4.5641688,3.6137402,2.39740298,3.13910202,3.13929628,3.01629425,3.8722259,1.043331,2.47446118,3.59154187,2.65234727,2.4550034,3.19734506,2.1290019,3.15146626,18.2741243,3.02280076,2.92055452,2.9267642,2.768142988,3.21044697,20.0932293,3.25249733,2.7598334401,3.33143805,2.9021774,4.5758705,3.04153342,3.6510367,2.71604881,7.3481047,4.4540914,2.88997112,1.1474116,3.10566003,3.30199425,5.2539383,3.01218573,3.25574158,8.8332303,3.5227195,6.1671727,5.2901027,4.8663726,2.91638972
3.45596514,3.13616036,2.83668696,3.4589945,3.308874,2.90913756,3.329249,3.37252293,3.6730698,3.04968233,3.5977993,3.24469487,3.046237,2.91399224,7.3776967,11.6639803,5.3143868,3.9860893,4.0567996,2.99777564,2.92043178,2.86575428,3.8951896,3.41070305,3.19424547,3.358266,3.16873534,2.776110572,3.3594691,2.36529194,3.53244744,3.27704434,3.425055,3.8283238,3.36944507,3.05600555,3.474225,6.073148,2.11194907,3.5422819,1.1038041,3.06226738,2.74283787,3.7896293,2.852715505,3.3175773,1.0041103,1.9679583,3.5337251,3.00765459,9.3454873,2.0699008,1.0256085,2.7674810245,3.74108754,3.34042696,2.52006408,5.4701369,3.74084274,3.3952159,5.3582647,3.2404924,2.778188042,4.5409891,4.8266201,4.2776067,3.1996101,2.699793653,3.49785755,2.796770536,3.36778806,3.52483056,3.24952684,3.022749,3.0632538,3.2535477,1.0991767,3.2172819,3.5370221,3.16341363,2.99926255,4.0304639,3.509837,3.80305,3.16274123,2.46016635,3.49701063,3.5903203,3.5384219,3.47749255,3.40205584,3.0516031,1.9116301,3.7992951,3.01881875,2.635605355,2.5483552,2.88695748,3.0463561,5.2110941,4.3655654,2.1751015,3.6498267,2.95097376,5.7061627,3.234848,3.7582568,6.2130883,3.6595838,2.83885199,2.98402618,3.45362876,3.1928276,3.4503734,3.2869707,3.6699505,42.6848033,3.11262865,4.2636127,3.06942154,2.85601342,3.0195615,2.23961393,3.38167153,1.1188197,3.4510494,1.223669,1.3201766,3.4129129,1.0768438,3.20910908,2.50107,3.21546532,3.7740183,6.5946946,1.0426937,2.4671012,2.96974933,3.60438196,2.58852942,4.9495778,4.0288837,3.10775695,3.3037045,3.02166925,3.24592297,3.6743386,3.7011942,3.19618325,3.20496554,3.085593,3.58740787,1.0200793,1.4794738,3.06389166,3.35501687,3.25133814,2.89644128,3.5589085,3.39733176,3.05106564,2.84721793,3.8362684,3.0903778,3.40259723,3.1325983,27.1523883,4.4278908,4.0188895,2.39865254,3.1613434,3.13929628,3.01629425,3.8626588,1.001633,2.47733716,3.59787576,2.65182741,2.55188845,3.19603897,2.12897883,3.1517743,23.3441783,3.1926047,2.93833874,2.9710954,2.865453546,3.22078742,23.5146073,3.24968563,2.86139479,3.3963144,2.94042362,5.1931827,3.06113358,3.60801635,2.727003128,7.3636393,5.1852043,2.88991196,1.1853037,3.10472156,3.25470425,5.3940029,2.98035362,3.25537027,8.3307613,3.5164439,5.7567129,6.2341826,4.8532333,2.81820555
3.4472127,3.13616036,2.83633531,3.311268,3.2857766,2.90832504,3.2946326,4.6791715,3.8253691,3.0495659,3.5968292,3.9066647,3.046237,2.98904222,8.1512778,12.2902983,8.0454628,3.8059947,4.0232609,2.99777564,2.92010508,3.0095123,3.9069673,3.37064115,3.21300183,3.36235027,3.23059426,2.849312586,3.36150054,2.3709586,4.1658249,3.286096,3.5132709,3.883348,3.3525567,3.04440658,3.4901954,6.6962893,2.31426967,3.46493606,1.13953,3.65661864,2.8911064,3.7869249,3.23990608,3.32301937,1.000135,1.95543043,3.54642115,2.788370195,10.5843023,2.2514216,1.0190662,2.20181595,3.73885827,3.3465499,2.49982224,6.0530363,4.0089344,3.3805181,6.8663876,3.2398084,2.778009377,9.442836,4.4268942,4.2954545,3.21909402,2.729319322,3.4957228,2.783296793,3.3699259,3.5037546,3.25690572,3.13470424,3.0303853,3.15817995,8.7803633,3.21788902,3.52112977,3.16605524,3.00315974,3.57405065,3.5239249,3.8817727,3.16281323,2.46009393,3.43865727,3.676583,3.56319295,3.46820037,3.5508069,3.1328742,8.3377513,4.2848089,3.01842142,2.63544985,2.41508718,2.9088868,3.10609145,6.6428351,4.385741,2.17532,3.3912267,2.95108297,6.7576558,4.0724706,3.68296383,6.3682029,3.6986176,2.84788897,3.0502282,3.45037745,3.17496998,3.44986616,3.24267827,4.0427471,52.2403343,3.11373074,4.1019548,3.06970326,3.2666747,3.0195645,2.11090336,3.3821851,1.3313471,3.5887805,1.4495516,1.3538121,3.4071416,1.0500451,3.20321385,2.50135524,3.21924643,3.74193625,4.7239334,1.9425825,2.738891236,2.96960176,3.6650184,1.0749515,5.1237876,4.0271514,3.10553293,3.3013625,3.02097158,3.16712893,3.8057163,3.6849889,3.19557713,3.20317428,3.08639802,3.6741111,1.0153033,1.4944377,3.06643806,3.3504115,3.2310242,2.96662746,3.55143724,3.33959417,1.98116366,2.84804422,3.8791065,3.16137786,2.90084526,3.34598164,30.3410553,4.6113082,4.5064335,2.40693657,3.1590802,3.13929628,3.01629425,3.8424375,1.0000307,2.4783458,3.572448,2.65092956,2.92881046,3.19349216,2.1291661,3.151917,24.8069043,3.9451867,2.95356472,2.9906548,3.8358941,3.2402068,27.8253753,2.9836893,2.99354997,3.44047866,3.14170514,4.9334723,3.13873093,3.54061393,2.61691831,6.7444105,5.725554,2.88998267,1.0856783,3.1038746,3.19977836,5.6132746,3.09168122,3.25262554,8.9330333,3.5430972,6.5638559,6.7677858,5.1568549,2.69203252
